	favorite_count	retweet_count	tweet_id
946	5400	1415	751132876104687617
947	5076	1508	750868782890057730
948	14024	5471	750719632563142656
949	4711	1247	750506206503038976
950	13993	4667	750429297815552001
951	4822	1231	750383411068534784
952	734	32	750381685133418496
953	3285	1048	750147208377409536
954	3852	1377	750132105863102464
955	4596	1410	750117059602808832
956	3231	913	750101899009982464
957	2306	591	750086836815486976
958	8351	3619	750071704093859840
959	3329	971	750056684286914561
960	3370	672	750041628174217216
961	2881	856	750026558547456000
962	3446	987	750011400160841729
963	3219	879	749996283729883136
964	5428	2654	749981277374128128
965	4929	1419	749774190421639168
966	6467	1811	749417653287129088
967	2792	592	749403093750648834
968	9129	3756	749395845976588288
969	5820	2402	749317047558017024
970	6118	2238	749075273010798592
971	5084	1631	749064354620928000
972	3286	844	749036806121881602
973	11356	3678	748977405889503236
974	6202	2449	748932637671223296
975	2929	1026	748705597323898880
976	5018	1730	748699167502000129
977	4494	1442	748692773788876800
978	6431	2158	748575535303884801
979	2312	727	748568946752774144
980	5543	1340	748346686624440324
981	8145	4461	748337862848962560
982	3927	831	748324050481647620
983	3883	772	748307329658011649
984	14963	8413	748220828303695873
985	6129	2321	747963614829678593
986	7019	2761	747933425676525569
987	3126	1067	747885874273214464
988	2969	811	747844099428986880
989	5141	1255	747816857231626240
990	1459	170	747651430853525504
991	13652	6317	747648653817413632
992	2453	593	747600769478692864
993	3909	1136	747594051852075008
994	5877	1712	747512671126323200
995	4094	1116	747461612269887489
996	5745	2075	747439450712596480
997	0	3111	747242308580548608
998	5584	1709	747219827526344708
999	3575	993	747204161125646336
1000	10131	4312	747103485104099331
1001	3052	320	746906459439529985
1002	6345	2318	746872823977771008
1003	5606	1859	746818907684614144
1004	5160	1714	746790600704425984
1005	10118	4203	746757706116112384
1006	6387	1932	746726898085036033
1007	5326	2013	746542875601690625
1008	0	1061	746521445350707200
1009	4899	1167	746507379341139972
1010	6524	1777	746369468511756288
1011	7305	2374	746131877086527488
1012	3755	882	746056683365994496
1013	4262	1150	745789745784041472
1014	7387	2505	745712589599014916
1015	7506	2738	745433870967832576
1016	9058	2622	745422732645535745
1017	7574	2990	745314880350101504
1018	8279	3804	745074613265149952
1019	7639	2453	745057283344719872
1020	3145	672	744995568523612160
1021	8333	2903	744971049620602880
1022	5907	1677	744709971296780288
1023	7153	2304	744334592493166593
1024	165045	84252	744234799360020481
1025	1794	401	744223424764059648
1026	4388	1170	743980027717509120
1027	3840	1032	743895849529389061
1028	0	2251	743835915802583040
1029	4730	1483	743609206067040256
1030	19502	7071	743595368194129920
1031	3721	1005	743545585370791937
1032	8345	3972	743510151680958465
1033	4472	1307	743253157753532416
1034	6542	2052	743222593470234624
1035	4050	1465	743210557239623680
1036	7437	3824	742534281772302336
1037	4683	2146	742528092657332225
1038	7668	4180	742465774154047488
1039	10387	4085	742423170473463808
1040	7167	2141	742385895052087300
1041	4572	1476	742161199639494656
1042	5421	1676	742150209887731712
1043	4815	1624	741793263812808706
1044	8629	2976	741743634094141440
1045	3872	896	741438259667034112
1046	9252	3482	741303864243200000
1047	10591	5961	741099773336379392
1048	9959	3319	741067306818797568
1049	6746	2978	740995100998766593
1050	3591	1003	740711788199743490
1051	2987	842	740699697422163968
1052	19143	7314	740676976021798912
1053	36623	14298	740373189193256964
1054	2611	470	740365076218183684
1055	3480	918	740359016048689152
1056	7061	2115	740214038584557568
1057	21037	6364	739979191639244800
1058	4274	1160	739932936087216128
1059	3998	916	739844404073074688
1060	4013	1458	739623569819336705
1061	5682	1781	739606147276148736
1062	41851	23016	739544079319588864
1063	7588	3163	739485634323156992
1064	122098	62412	739238157791694849
1065	113	6	738891149612572673
1066	3972	1225	738885046782832640
1067	3523	873	738883359779196928
1068	5368	1676	738537504001953792
1069	3440	908	738402415918125056
1070	4542	1301	738184450748633089
1071	9281	3659	738166403467907072
1072	2672	705	738156290900254721
1073	5552	1893	737826014890496000
1074	10518	3716	737800304142471168
1075	5310	1431	737678689543020544
1076	10859	4793	737445876994609152
1077	3804	871	737322739594330112
1078	15470	7954	737310737551491075
1079	4552	1865	736736130620620800
1080	18712	7962	736392552031657984
1081	4201	1344	736365877722001409
1082	8563	2971	736225175608430592
1083	8332	3195	736010884653420544
1084	3792	1231	735991953473572864
1085	4225	1178	735648611367784448
1086	6510	2522	735635087207878657
1087	13686	5446	735274964362878976
1088	3515	950	735256018284875776
1089	3298	1039	735137028879360001
1090	2880	552	734912297295085568
1091	13216	6762	734787690684657664
1092	2643	583	734776360183431168
1093	1573	423	734559631394082816
1094	3789	832	733828123016450049
1095	3860	1080	733822306246479872
1096	3318	1019	733482008106668032
1097	4429	1370	733460102733135873
1098	51743	18023	733109485275860992
1099	2572	575	732732193018155009
1100	3712	949	732726085725589504
1101	3877	823	732585889486888962
1102	8516	2706	732375214819057664
1103	15728	5851	732005617171337216
1104	3666	1055	731285275100512256
1105	4033	1360	731156023742988288
1106	6447	2119	730924654643314689
1107	5171	2308	730573383004487680
1108	3641	1113	730427201120833536
1109	4022	1134	730211855403241472
1110	5136	2052	730196704625098752
1111	4240	1204	729854734790754305
1112	1794	410	729838605770891264
1113	4192	1327	729823566028484608
1114	6109	2469	729463711119904772
1115	1983	350	729113531270991872
1116	3328	879	728986383096946689
1117	4911	1826	728760639972315136
1118	2920	726	728751179681943552
1119	3485	1114	728653952833728512
1120	5164	2147	728409960103686147
1121	3855	1026	728387165835677696
1122	4529	1259	728046963732717569
1123	4778	1788	728035342121635841
1124	4305	1170	728015554473250816
1125	3093	685	727685679342333952
1126	6200	1870	727644517743104000
1127	4695	1309	727524757080539137
1128	3489	803	727314416056803329
1129	3201	872	727286334147182592
1130	4070	1471	727175381690781696
1131	3819	1414	727155742655025152
1132	7234	2626	726935089318363137
1133	4028	1609	726887082820554753
1134	3731	1079	726828223124897792
1135	4640	1231	726224900189511680
1136	7414	2835	725842289046749185
1137	4379	1454	725786712245440512
1138	5449	1903	725729321944506368
1139	1481	666	725458796924002305
1140	3891	1391	724983749226668032
1141	2485	688	724771698126512129
1142	5571	1761	724405726123311104
1143	4543	1890	724049859469295616
1144	2798	596	724046343203856385
1145	4397	1686	724004602748780546
1146	4089	1307	723912936180330496
1147	8101	3192	723688335806480385
1148	3177	954	723673163800948736
1149	5564	2007	723179728551723008
1150	4322	1681	722974582966214656
1151	5204	1748	722613351520608256
1152	4889	2001	721503162398597120
1153	2655	656	721001180231503872
1154	3273	825	720785406564900865
1155	2604	725	720775346191278080
1156	4331	1596	720415127506415616
1157	6731	2691	720389942216527872
1158	3014	1041	720340705894408192
1159	4082	1205	720059472081784833
1160	5144	2147	720043174954147842
1161	5068	1864	719991154352222208
1162	4797	1552	719704490224398336
1163	5305	2060	719551379208073216
1164	2933	789	719367763014393856
1165	4639	1336	719339463458033665
1166	3587	1022	719332531645071360
1167	3662	1173	718971898235854848
1168	5499	1880	718939241951195136
1169	19837	8640	718631497683582976
1170	2563	515	718613305783398402
1171	2614	1079	718540630683709445
1172	2836	565	718460005985447936
1173	5109	1609	718454725339934721
1174	2026	534	718246886998687744
1175	4068	1072	718234618122661888
1176	2573	634	717841801130979328
1177	3032	1207	717790033953034240
1178	6040	1971	717537687239008257
1179	1685	487	717428917016076293
1180	3305	902	717421804990701568
1181	6575	2036	717047459982213120
1182	3440	1043	717009362452090881
1183	4486	1257	716802964044845056
1184	6264	1530	716791146589110272
1185	1292	456	716730379797970944
1186	13756	6296	716447146686459905
1187	2480	229	716439118184652801
1188	2919	1160	716285507865542656
1189	5135	1859	716080869887381504
1190	3349	935	715928423106027520
1191	3926	1518	715758151270801409
1192	4905	1806	715733265223708672
1193	2939	605	715704790270025728
1194	4102	1377	715696743237730304
1195	4549	1731	715680795826982913
1196	5747	1683	715360349751484417
1197	3178	730	715342466308784130
1198	2533	698	715220193576927233
1199	5379	2018	715200624753819648
1200	4376	1323	715009755312439296
1201	3943	1109	714982300363173890
1202	7724	4567	714962719905021952
1203	4347	1517	714957620017307648
1204	3432	1071	714631576617938945
1205	3804	991	714606013974974464
1206	2845	1238	714485234495041536
1207	3158	764	714258258790387713
1208	3433	901	714251586676113411
1209	2382	939	714214115368108032
1210	4523	1501	714141408463036416
1211	3440	829	713919462244790272
1212	2011	581	713909862279876608
1213	2975	795	713900603437621249
1214	5125	1476	713761197720473600
1215	4629	1381	713411074226274305
1216	7566	3025	713177543487135744
1217	4686	1558	713175907180089344
1218	19538	7204	712809025985978368
1219	12987	5357	712717840512598017
1220	4370	1301	712668654853337088
1221	5594	1673	712438159032893441
1222	257	25	712309440758808576
1223	3996	1106	712097430750289920
1224	3091	962	712092745624633345
1225	3409	518	712085617388212225
1226	2381	667	712065007010385924
1227	0	134	711998809858043904
1228	8471	2467	711968124745228288
1229	2992	1058	711743778164514816
1230	9349	4407	711732680602345472
1231	34488	19550	711694788429553666
1232	4066	980	711652651650457602
1233	3844	1212	711363825979756544
1234	3480	783	711306686208872448
1235	3150	663	711008018775851008
1236	4787	1491	710997087345876993
1237	2675	738	710844581445812225
1238	2825	577	710833117892898816
1239	2426	605	710658690886586372
1240	5042	2514	710609963652087808
1241	4789	2005	710588934686908417
1242	2489	787	710296729921429505
1243	2245	551	710283270106132480
1244	4756	1348	710272297844797440
1245	2527	1207	710269109699739648
1246	3060	960	710153181850935296
1247	2911	958	710140971284037632
1248	5784	2127	710117014656950272
1249	3135	1142	709918798883774466
1250	708	105	709901256215666688
1251	3683	1278	709852847387627521
1252	3725	1292	709566166965075968
1253	3453	1140	709556954897764353
1254	1566	256	709519240576036864
1255	2341	631	709449600415961088
1256	2752	740	709409458133323776
1257	2525	611	709225125749587968
1258	13256	6251	709207347839836162
1259	2544	686	709198395643068416
1260	2121	722	709179584944730112
1261	2150	450	709158332880297985
1262	5001	1757	709042156699303936
1263	1893	703	708853462201716736
1264	3131	957	708845821941387268
1265	1786	540	708834316713893888
1266	17344	7451	708810915978854401
1267	2883	873	708738143638450176
1268	2683	781	708711088997666817
1269	2682	722	708479650088034305
1270	3245	880	708469915515297792
1271	16842	10846	708400866336894977
1272	3801	1433	708356463048204288
1273	2475	790	708349470027751425
1274	4497	1650	708149363256774660
1275	3561	894	708130923141795840
1276	2824	1049	708119489313951744
1277	2030	579	708109389455101952
1278	4594	2049	708026248782585858
1279	3286	1206	707995814724026368
1280	51	2	707983188426153984
1281	2838	1038	707969809498152960
1282	3449	1015	707776935007539200
1283	2625	653	707741517457260545
1284	4308	2644	707738799544082433
1285	3622	1074	707693576495472641
1286	2715	941	707629649552134146
1287	17850	6872	707610948723478529
1288	2395	740	707420581654872064
1289	2402	642	707411934438625280
1290	3692	1396	707387676719185920
1291	3459	1158	707377100785885184
1292	2606	687	707315916783140866
1293	2914	852	707297311098011648
1294	2710	727	707059547140169728
1295	2315	852	707038192327901184
1296	4285	1468	707021089608753152
1297	2428	642	707014260413456384
1298	15349	8405	706904523814649856
1299	2180	642	706901761596989440
1300	3502	1037	706681918348251136
1301	2717	1174	706644897839910912
1302	2277	670	706593038911545345
1303	3645	1515	706538006853918722
1304	3263	1110	706516534877929472
1305	3629	989	706346369204748288
1306	22571	8569	706310011488698368
1307	1793	500	706291001778950144
1308	2876	983	706265994973601792
1309	4114	2384	706169069255446529
1310	5426	1726	706166467411222528
1311	1573	414	706153300320784384
1312	3267	791	705975130514706432
1313	3305	955	705970349788291072
1314	2505	598	705898680587526145
1315	2056	566	705786532653883392
1316	3341	1233	705591895322394625
1317	3117	993	705475953783398401
1318	4688	1765	705442520700944385
1319	4027	1814	705428427625635840
1320	3159	808	705239209544720384
1321	2726	865	705223444686888960
1322	2270	548	705102439679201280
1323	2292	649	705066031337840642
1324	4498	1193	704871453724954624
1325	2382	585	704859558691414016
1326	5389	1642	704847917308362754
1327	2777	1073	704819833553219584
1328	6998	3111	704761120771465216
1329	3100	1073	704499785726889984
1330	809	89	704491224099647488
1331	3584	1136	704480331685040129
1332	8466	3817	704364645503647744
1333	1677	376	704347321748819968
1334	1595	502	704134088924532736
1335	1964	605	704113298707505153
1336	3076	983	704054845121142784
1337	1948	500	703774238772166656
1338	3470	1217	703769065844768768
1339	2737	743	703631701117943808
1340	4070	1628	703611486317502464
1341	4006	1481	703425003149250560
1342	2592	749	703407252292673536
1343	3697	1225	703382836347330562
1344	2019	416	703356393781329922
1345	2078	586	703268521220972544
1346	7787	3326	703079050210877440
1347	27816	13459	703041949650034688
1348	2734	774	702932127499816960
1349	1700	483	702899151802126337
1350	3397	1159	702684942141153280
1351	2315	602	702671118226825216
1352	10905	3510	702598099714314240
1353	3030	1026	702539513671897089
1354	3366	1669	702332542343577600
1355	3460	1105	702321140488925184
1356	2613	818	702276748847800320
1357	5074	1437	702217446468493312
1358	3634	1063	701981390485725185
1359	4022	1099	701952816642965504
1360	3757	1473	701889187134500865
1361	3620	1822	701805642395348998
1362	2204	491	701601587219795968
1363	2978	1003	701570477911896070
1364	2807	659	701545186879471618
1365	12887	5492	701214700881756160
1366	2342	617	700890391244103680
1367	2735	660	700864154249383937
1368	2563	537	700847567345688576
1369	2570	1032	700796979434098688
1370	24079	10052	700747788515020802
1371	2786	858	700518061187723268
1372	2402	615	700505138482569216
1373	4372	1933	700462010979500032
1374	2798	800	700167517596164096
1375	2364	709	700151421916807169
1376	7945	2953	700143752053182464
1377	2792	746	700062718104104960
1378	2187	628	700029284593901568
1379	3495	1445	700002074055016451
1380	3223	1031	699801817392291840
1381	2371	532	699788877217865730
1382	2930	1331	699779630832685056
1383	2069	652	699775878809702401
1384	10827	4928	699691744225525762
1385	6258	2805	699446877801091073
1386	2286	545	699434518667751424
1387	1449	354	699423671849451520
1388	2183	664	699413908797464576
1389	1986	472	699370870310113280
1390	3334	925	699323444782047232
1391	2359	675	699088579889332224
1392	2584	705	699079609774645248
1393	3167	1271	699072405256409088
1394	3984	1939	699060279947165696
1395	2753	1283	699036661657767936
1396	3567	1060	698989035503689728
1397	2855	971	698953797952008193
1398	2681	666	698907974262222848
1399	2613	733	698710712454139905
1400	1530	406	698703483621523456
1401	1356	366	698635131305795584
1402	2446	662	698549713696649216
1403	1977	485	698355670425473025
1404	2386	1016	698342080612007937
1405	5012	2155	698262614669991936
1406	17682	6397	698195409219559425
1407	2951	791	698178924120031232
1408	1613	359	697995514407682048
1409	3470	1388	697990423684476929
1410	2537	742	697943111201378304
1411	3182	1274	697881462549430272
1412	1848	578	697630435728322560
1413	3343	1084	697616773278015490
1414	3208	1352	697596423848730625
1415	2156	540	697575480820686848
1416	2190	1216	697516214579523584
1417	2554	724	697482927769255936
1418	3603	1476	697463031882764288
1419	4930	1995	697270446429966336
1420	3464	1069	697259378236399616
1421	3181	1244	697255105972801536
1422	2658	714	697242256848379904
1423	3367	1101	696900204696625153
1424	2476	730	696894894812565505
1425	5103	1924	696886256886657024
1426	2576	762	696877980375769088
1427	1555	384	696754882863349760
1428	2181	1011	696744641916489729
1429	2511	692	696713835009417216
1430	4103	1818	696518437233913856
1431	1290	156	696490539101908992
1432	2682	1110	696488710901260288
1433	3392	1218	696405997980676096
1434	2047	715	696100768806522880
1435	3172	1252	695816827381944320
1436	3366	842	695794761660297217
1437	1977	799	695767669421768709
1438	4821	2251	695629776980148225
1439	4600	1942	695446424020918272
1440	9103	3827	695409464418041856
1441	3847	1583	695314793360662529
1442	2792	660	695095422348574720
1443	3002	1185	695074328191332352
1444	1697	643	695064344191721472
1445	2816	845	695051054296211456
1446	2839	980	694925794720792577
1447	2905	1003	694905863685980160
1448	37680	15523	694669722378485760
1449	1594	312	694356675654983680
1450	2151	668	694352839993344000
1451	1663	524	694342028726001664
1452	2118	539	694329668942569472
1453	4422	2174	694206574471057408
1454	3109	998	694183373896572928
1455	3581	1110	694001791655137281
1456	1971	434	693993230313091072
1457	1825	398	693942351086120961
1458	2848	637	693647888581312512
1459	1419	137	693644216740769793
1460	2678	447	693642232151285760
1461	2584	857	693629975228977152
1462	1629	398	693622659251335168
1463	5340	2118	693590843962331137
1464	1731	273	693582294167244802
1465	1878	676	693486665285931008
1466	3554	1332	693280720173801472
1467	2527	881	693267061318012928
1468	2356	539	693262851218264065
1469	3027	787	693231807727280129
1470	8324	3437	693155686491000832
1471	1818	660	693109034023534592
1472	1983	499	693095443459342336
1473	2826	800	692919143163629568
1474	2573	944	692905862751522816
1475	1887	652	692901601640583168
1476	2410	868	692894228850999298
1477	3035	946	692828166163931137
1478	7202	3898	692752401762250755
1479	4587	1654	692568918515392513
1480	3374	1457	692535307825213440
1481	1947	450	692530551048294401
1482	1560	246	692423280028966913
1483	9858	3725	692417313023332352
1484	2664	878	692187005137076224
1485	2277	851	692158366030913536
1486	1733	423	692142790915014657
1487	3589	1368	692041934689402880
1488	3023	1022	692017291282812928
1489	4171	1775	691820333922455552
1490	8557	4507	691793053716221953
1491	3052	1100	691756958957883396
1492	2054	546	691675652215414786
1493	2510	607	691483041324204033
1494	4291	1239	691459709405118465
1495	2797	911	691444869282295808
1496	20416	8212	691416866452082688
1497	2716	710	691321916024623104
1498	3132	957	691096613310316544
1499	1804	359	691090071332753408
1500	6244	3086	690989312272396288
1501	3784	1351	690959652130045952
1502	4369	2144	690938899477221376
1503	3475	1102	690932576555528194
1504	3999	1379	690735892932222976
1505	2293	557	690728923253055490
1506	2457	856	690690673629138944
1507	1383	302	690649993829576704
1508	306	17	690607260360429569
1509	2080	647	690597161306841088
1510	1980	489	690400367696297985
1511	3441	928	690374419777196032
1512	2796	956	690360449368465409
1513	1590	551	690348396616552449
1514	1777	440	690248561355657216
1515	2956	1111	690021994562220032
1516	2655	793	690015576308211712
1517	3869	1811	690005060500217858
1518	1509	401	689999384604450816
1519	1552	491	689993469801164801
1520	1446	481	689977555533848577
1521	2571	746	689905486972461056
1522	3189	1274	689877686181715968
1523	2288	812	689835978131935233
1524	3381	1001	689661964914655233
1525	10949	4177	689659372465688576
1526	2361	693	689623661272240129
1527	12280	5946	689599056876867584
1528	2162	496	689557536375177216
1529	3584	1536	689517482558820352
1530	2382	1002	689289219123089408
1531	3479	1192	689283819090870273
1532	2113	772	689280876073582592
1533	1222	264	689275259254616065
1534	2703	1162	689255633275777024
1535	3237	1078	689154315265683456
1536	2138	552	689143371370250240
1537	2885	938	688916208532455424
1538	2232	830	688908934925697024
1539	2224	847	688898160958271489
1540	2361	745	688894073864884227
1541	1462	398	688828561667567616
1542	1014	209	688804835492233216
1543	2345	716	688789766343622656
1544	2754	758	688547210804498433
1545	2443	789	688519176466644993
1546	9812	4795	688385280030670848
1547	2349	899	688211956440801280
1548	2237	631	688179443353796608
1549	2983	844	688116655151435777
1550	1824	386	688064179421470721
1551	5778	2715	687841446767013888
1552	2886	1214	687826841265172480
1553	2645	1019	687818504314159109
1554	2527	755	687807801670897665
1555	1863	703	687732144991551489
1556	2578	900	687704180304273409
1557	2048	552	687664829264453632
1558	2022	619	687494652870668288
1559	1693	263	687480748861947905
1560	2082	573	687476254459715584
1561	2163	586	687460506001633280
1562	1999	677	687399393394311168
1563	21234	9848	687317306314240000
1564	4602	2042	687312378585812992
1565	5772	2465	687127927494963200
1566	2287	544	687124485711986689
1567	6135	2653	687109925361856513
1568	2474	1065	687102708889812993
1569	2370	653	687096057537363968
1570	9088	3420	686947101016735744
1571	3715	1482	686760001961103360
1572	3669	1571	686749460672679938
1573	4387	1288	686730991906516992
1574	2969	862	686683045143953408
1575	3889	1461	686618349602762752
1576	2005	583	686606069955735556
1577	1847	732	686394059078897668
1578	3441	946	686386521809772549
1579	2346	602	686377065986265092
1580	2322	734	686358356425093120
1581	4230	1792	686286779679375361
1582	2331	786	686050296934563840
1583	1221	131	686035780142297088
1584	3299	1255	686034024800862208
1585	2618	450	686007916130873345
1586	1926	680	686003207160610816
1587	2231	568	685973236358713344
1588	1720	648	685943807276412928
1589	7952	3136	685906723014619143
1590	2148	137	685681090388975616
1591	2474	620	685667379192414208
1592	3437	1576	685663452032069632
1593	3104	837	685641971164143616
1594	34814	16887	685547936038666240
1595	3216	1237	685532292383666176
1596	10016	4302	685325112850124800
1597	2800	689	685321586178670592
1598	3538	1162	685315239903100929
1599	2182	475	685307451701334016
1600	3274	1298	685268753634967552
1601	2471	717	685198997565345792
1602	4331	1532	685169283572338688
1603	2495	411	684969860808454144
1604	7211	3381	684959798585110529
1605	3400	1125	684940049151070208
1606	3699	504	684926975086034944
1607	3704	1570	684914660081053696
1608	1990	570	684902183876321280
1609	2219	882	684880619965411328
1610	37035	23266	684830982659280897
1611	2866	1074	684800227459624960
1612	9441	3807	684594889858887680
1613	4352	1512	684588130326986752
1614	3180	1328	684567543613382656
1615	2805	1032	684538444857667585
1616	4089	1257	684481074559381504
1617	2090	596	684460069371654144
1618	8624	3560	684241637099323392
1619	1311	229	684225744407494656
1620	4064	1484	684222868335505415
1621	2286	1114	684200372118904832
1622	2028	560	684195085588783105
1623	3679	1261	684188786104872960
1624	2130	726	684177701129875456
1625	3150	1614	684147889187209216
1626	2108	514	684122891630342144
1627	4344	1551	684097758874210310
1628	4026	1204	683857920510050305
1629	2035	378	683852578183077888
1630	2776	1058	683849932751646720
1631	2773	1194	683834909291606017
1632	2956	1140	683828599284170753
1633	3536	1464	683773439333797890
1634	6880	3581	683742671509258241
1635	7778	3135	683515932363329536
1636	3351	1035	683498322573824003
1637	2783	1070	683481228088049664
1638	2571	720	683462770029932544
1639	4118	1732	683449695444799489
1640	8044	2576	683391852557561860
1641	3098	1012	683357973142474752
1642	3046	1119	683142553609318400
1643	3593	983	683111407806746624
1644	2290	711	683098815881154561
1645	2093	604	683078886620553216
1646	2275	789	683030066213818368
1647	39040	17991	682962037429899265
1648	1870	193	682808988178739200
1649	2614	1203	682788441537560576
1650	1609	471	682750546109968385
1651	1391	387	682697186228989953
1652	3217	1165	682662431982772225
1653	2169	648	682638830361513985
1654	3626	1253	682429480204398592
1655	8011	1904	682406705142087680
1656	2367	738	682393905736888321
1657	1764	504	682389078323662849
1658	3257	1074	682303737705140231
1659	4408	1311	682259524040966145
1660	3436	1276	682242692827447297
1661	19331	10668	682088079302213632
1662	5245	1827	682059653698686977
1663	3398	1041	682047327939461121
1664	6955	2167	682032003584274432
1665	3322	1647	682003177596559360
1666	2937	1109	681981167097122816
1667	2605	891	681891461017812993
1668	13478	4362	681694085539872773
1669	1860	482	681679526984871937
1670	2793	998	681654059175129088
1671	2015	511	681610798867845120
1672	3742	1408	681579835668455424
1673	15110	6266	681523177663676416
1674	1731	301	681340665377193984
1675	9794	4377	681339448655802368
1676	2802	818	681320187870711809
1677	4167	1974	681302363064414209
1678	3370	1030	681297372102656000
1679	3394	1185	681281657291280384
1680	1537	297	681261549936340994
1681	1581	584	681242418453299201
1682	2526	521	681231109724700672
1683	3917	1609	681193455364796417
1684	2563	717	680970795137544192
1685	4803	2148	680959110691590145
1686	3399	1139	680940246314430465
1687	2191	474	680934982542561280
1688	2524	666	680913438424612864
1689	1863	395	680889648562991104
1690	3647	1431	680836378243002368
1691	2285	714	680805554198020098
1692	2498	894	680801747103793152
1693	3018	1122	680798457301471234
1694	2782	770	680609293079592961
1695	3817	1447	680583894916304897
1696	4465	2059	680497766108381184
1697	1803	519	680494726643068929
1698	2684	803	680473011644985345
1699	1533	545	680440374763077632
1700	1532	309	680221482581123072
1701	2986	1264	680206703334408192
1702	2263	544	680191257256136705
1703	4111	1689	680176173301628928
1704	2441	789	680161097740095489
1705	3813	1874	680145970311643136
1706	2416	1020	680130881361686529
1707	2864	976	680115823365742593
1708	3765	1472	680100725817409536
1709	13473	9583	680085611152338944
1710	2710	944	680070545539371008
1711	17588	7650	680055455951884288
1712	2073	691	679877062409191424
1713	2293	713	679872969355714560
1714	2588	670	679862121895714818
1715	3019	1327	679854723806179328
1716	2496	826	679844490799091713
1717	38176	15102	679828447187857408
1718	3241	1201	679777920601223168
1719	2204	857	679736210798047232
1720	2279	884	679729593985699840
1721	1742	504	679722016581222400
1722	5015	2229	679530280114372609
1723	2783	778	679527802031484928
1724	3551	1371	679511351870550016
1725	3322	1593	679503373272485890
1726	2209	687	679475951516934144
1727	33402	20259	679462823135686656
1728	2498	1292	679405845277462528
1729	22594	8713	679158373988876288
1730	2911	1105	679148763231985668
1731	3118	1240	679132435750195208
1732	6256	2738	679111216690831360
1733	17946	8815	679062614270468097
1734	2367	733	679047485189439488
1735	2965	1324	679001094530465792
1736	2436	1261	678991772295516161
1737	1722	497	678969228704284672
1738	2701	965	678800283649069056
1739	3655	1275	678798276842360832
1740	2934	991	678774928607469569
1741	3707	1467	678767140346941444
1742	1715	512	678764513869611008
1743	7501	3549	678755239630127104
1744	3941	1826	678740035362037760
1745	5836	2607	678708137298427904
1746	3017	1588	678675843183484930
1747	2150	457	678643457146150913
1748	4193	1682	678446151570427904
1749	5676	2723	678424312106393600
1750	4441	1955	678410210315247616
1751	82404	33953	678399652199309312
1752	1667	450	678396796259975168
1753	1960	452	678389028614488064
1754	2556	969	678380236862578688
1755	1809	576	678341075375947776
1756	1364	282	678334497360859136
1757	12020	6504	678278586130948096
1758	1660	398	678255464182861824
1759	2017	412	678023323247357953
1760	14411	6809	678021115718029313
1761	3578	1800	677961670166224897
1762	1411	436	677918531514703872
1763	5051	2255	677895101218201600
1764	3186	1034	677716515794329600
1765	3560	1541	677700003327029250
1766	1283	340	677698403548192770
1767	2592	899	677687604918272002
1768	3500	1602	677673981332312066
1769	2039	1043	677662372920729601
1770	1963	850	677644091929329666
1771	2240	773	677573743309385728
1772	1353	485	677565715327688705
1773	2547	1243	677557565589463040
1774	7242	3882	677547928504967168
1775	1122	242	677530072887205888
1776	3185	1914	677335745548390400
1777	1421	314	677334615166730240
1778	1141	253	677331501395156992
1779	3795	1595	677328882937298944
1780	1719	572	677314812125323265
1781	1300	437	677301033169788928
1782	2086	751	677269281705472000
1783	3703	1743	677228873407442944
1784	2853	985	677187300187611136
1785	2897	1140	676975532580409345
1786	2307	860	676957860086095872
1787	1360	422	676949632774234114
1788	2275	928	676948236477857792
1789	1779	404	676946864479084545
1790	2165	809	676942428000112642
1791	13254	5230	676936541936185344
1792	3094	1916	676916996760600576
1793	2357	768	676897532954456065
1794	2202	758	676864501615042560
1795	24060	16628	676821958043033607
1796	1879	705	676819651066732545
1797	1477	450	676811746707918848
1798	5200	2136	676776431406465024
1799	3020	1048	676617503762681856
1800	1139	207	676613908052996102
1801	1964	466	676606785097199616
1802	1222	415	676603393314578432
1803	4769	2292	676593408224403456
1804	952	134	676590572941893632
1805	2437	847	676588346097852417
1806	1257	299	676582956622721024
1807	2701	1192	676575501977128964
1808	1958	595	676533798876651520
1809	1584	568	676496375194980353
1810	12095	4959	676470639084101634
1811	1796	707	676440007570247681
1812	1458	365	676430933382295552
1813	2164	581	676263575653122048
1814	1275	312	676237365392908289
1815	77916	32916	676219687039057920
1816	1809	623	676215927814406144
1817	2371	1091	676191832485810177
1818	1996	709	676146341966438401
1819	2229	1231	676121918416756736
1820	2923	1229	676101918813499392
1821	3133	1528	676098748976615425
1822	1372	454	676089483918516224
1823	1704	607	675898130735476737
1824	2222	926	675891555769696257
1825	2472	1019	675888385639251968
1826	4347	1480	675878199931371520
1827	1708	604	675870721063669760
1828	2791	1375	675853064436391936
1829	979	161	675849018447167488
1830	2374	943	675845657354215424
1831	1585	566	675822767435051008
1832	1092	244	675820929667219457
1833	10643	3583	675798442703122432
1834	1687	502	675781562965868544
1835	1210	366	675740360753160193
1836	1963	876	675710890956750848
1837	2064	735	675707330206547968
1838	670	103	675706639471788032
1839	1881	440	675534494439489536
1840	1225	409	675531475945709568
1841	1079	302	675522403582218240
1842	1355	483	675517828909424640
1843	17752	6143	675501075957489664
1844	3257	1369	675497103322386432
1845	1351	629	675489971617296384
1846	1913	1025	675483430902214656
1847	1582	597	675432746517426176
1848	1758	533	675372240448454658
